lead_id,company_name,zip_code,lead_source,lead_status,industry,company_size,deal_value,sales_rep,created_date,close_date
LEAD-016182,Thompson and Sons,59520,Referral,Qualified,Professional Services,500+,657143,David Johnson,2024-02-28,
LEAD-016183,Daniel Group,99755,Cold Outbound,Lost,Retail,201-500,172458,Alice Chen,2024-08-10,2024-10-22
LEAD-016184,King Group,56218,Referral,Opportunity,Retail,500+,353454,Alice Chen,2024-11-10,
LEAD-016185,"Graves, Ewing and Ford",87417,Cold Outbound,Qualified,Other,11-50,18010,David Johnson,2024-01-19,
LEAD-016186,Murphy Ltd,87048,Event,Opportunity,Professional Services,11-50,8407,Carol Williams,2024-03-20,
LEAD-016187,"Johnson, Mack and Browning",79331,Website,Qualified,Technology,500+,683404,Alice Chen,2024-07-21,
LEAD-016188,Martinez-Cole,43111,Referral,Qualified,Professional Services,11-50,14326,David Johnson,2024-07-09,
LEAD-016189,Nelson Group,98550,Referral,Qualified,Manufacturing,11-50,17599,Bob Martinez,2024-08-07,
LEAD-016190,Patrick-Baker,17035,Cold Outbound,Opportunity,Technology,500+,477128,David Johnson,2024-03-29,
LEAD-016191,Reyes Ltd,10467,Referral,Opportunity,Manufacturing,51-200,34568,David Johnson,2024-10-02,
LEAD-016192,Durham Ltd,38631,Content,Qualified,Technology,51-200,27641,Bob Martinez,2024-12-29,
LEAD-016193,Brock LLC,67020,Website,Qualified,Finance,201-500,184624,Eva Rodriguez,2024-12-26,
LEAD-016194,Bartlett PLC,07856,Partner,New,Manufacturing,500+,310195,Bob Martinez,2024-09-05,
LEAD-016195,"Anderson, Austin and Harris",72857,Website,Won,Professional Services,11-50,14589,Eva Rodriguez,2024-08-17,
LEAD-016196,Thomas and Sons,81240,Referral,Qualified,Retail,11-50,11465,David Johnson,2024-03-21,
LEAD-016197,Johnson-Contreras,99553,Website,Won,Manufacturing,51-200,58422,David Johnson,2024-11-02,
LEAD-016198,"Williams, Wong and Robertson",77046,Cold Outbound,New,Manufacturing,1-10,3800,Bob Martinez,2024-01-07,
LEAD-016199,Martin-Evans,05404,Website,Won,Professional Services,201-500,154647,David Johnson,2024-01-14,2024-06-11
LEAD-016200,Taylor-Ellis,31408,Referral,Opportunity,Healthcare,1-10,4808,Carol Williams,2024-10-26,
LEAD-016201,Rogers-Taylor,63359,Website,Qualified,Technology,201-500,179520,David Johnson,2024-05-23,
LEAD-016202,Mendez Ltd,07008,Event,Won,Professional Services,11-50,19443,David Johnson,2024-09-22,2024-11-18
LEAD-016203,Herrera LLC,58361,Content,New,Manufacturing,201-500,218875,Eva Rodriguez,2024-05-09,
LEAD-016204,"Reyes, Weber and Allen",68629,Event,Qualified,Retail,51-200,28045,Bob Martinez,2024-05-27,
LEAD-016205,Brewer and Sons,54241,Content,Opportunity,Technology,1-10,3671,Eva Rodriguez,2024-07-02,
LEAD-016206,"Coleman, Montes and Love",63047,Cold Outbound,Opportunity,Manufacturing,11-50,12469,David Johnson,2024-07-26,
LEAD-016207,Ochoa-Osborne,50131,Website,Opportunity,Other,11-50,9704,Bob Martinez,2024-05-20,
LEAD-016208,"Myers, Melendez and Davis",98536,Referral,Qualified,Finance,201-500,175963,Bob Martinez,2024-07-24,
LEAD-016209,Gay Group,80112,Content,Opportunity,Healthcare,51-200,71173,Carol Williams,2024-08-23,
LEAD-016210,Spears-Mueller,78597,Website,New,Technology,51-200,48028,Alice Chen,2024-03-02,
LEAD-016211,Garcia Ltd,27516,Cold Outbound,New,Healthcare,11-50,16633,Eva Rodriguez,2024-11-15,
LEAD-016212,"Malone, Lewis and Sanders",96123,Website,Qualified,Professional Services,11-50,13877,Alice Chen,2024-02-12,
LEAD-016213,Reyes-Myers,47576,Event,New,Manufacturing,500+,654602,David Johnson,2024-10-05,
LEAD-016214,"Cohen, Austin and Webster",70601,Cold Outbound,Opportunity,Finance,11-50,15362,Eva Rodriguez,2024-03-22,
LEAD-016215,Jones-Bright,30120,Event,Opportunity,Finance,500+,420673,Eva Rodriguez,2024-11-18,
LEAD-016216,Lawson Ltd,81073,Website,Opportunity,Manufacturing,11-50,14165,Carol Williams,2024-07-27,
LEAD-016217,"Wilkinson, Jones and Nelson",00982,Referral,Opportunity,Technology,11-50,19402,Alice Chen,2024-11-26,
LEAD-016218,Pierce Ltd,78664,Cold Outbound,Won,Other,500+,380011,Eva Rodriguez,2024-05-06,2024-06-27
LEAD-016219,"White, Hayes and Ross",63438,Cold Outbound,Qualified,Technology,1-10,4632,Bob Martinez,2024-09-24,
LEAD-016220,Roberts-Kelly,48069,Referral,Opportunity,Professional Services,11-50,6449,Carol Williams,2024-11-09,
LEAD-016221,"Morris, Green and Holmes",81087,Event,Qualified,Retail,1-10,7327,Bob Martinez,2024-05-10,
LEAD-016222,"Robertson, Hoover and Herring",62271,Cold Outbound,Won,Finance,11-50,12425,David Johnson,2024-09-02,
LEAD-016223,"Villarreal, Hughes and Williams",43001,Website,Opportunity,Finance,51-200,42953,Eva Rodriguez,2024-04-03,
LEAD-016224,"Mueller, Alvarez and Rice",23459,Content,Qualified,Manufacturing,11-50,16500,Carol Williams,2024-08-23,
LEAD-016225,"Lane, Howell and Wall",73102,Referral,Qualified,Other,11-50,10373,David Johnson,2024-12-02,
LEAD-016226,Saunders-Kirk,60113,Partner,Opportunity,Technology,11-50,15008,Bob Martinez,2024-06-02,
LEAD-016227,Thomas Group,03584,Cold Outbound,Lost,Retail,201-500,172714,David Johnson,2024-08-13,
LEAD-016228,Duncan LLC,05471,Website,New,Finance,11-50,9210,Bob Martinez,2024-08-19,
LEAD-016229,Williams-Frazier,40104,Website,New,Technology,201-500,1000,David Johnson,2024-02-21,
LEAD-016230,Daugherty PLC,11360,Website,Won,Healthcare,51-200,68770,David Johnson,2024-08-10,
LEAD-016231,"Smith, Melendez and Pope",50511,Partner,Opportunity,Professional Services,1-10,4862,Bob Martinez,2024-07-12,
LEAD-016232,Jimenez-Williams,82217,Website,Won,Retail,201-500,100701,David Johnson,2024-12-13,
LEAD-016233,"Koch, Rivera and Smith",95119,Cold Outbound,Won,Manufacturing,1-10,2900,David Johnson,2024-08-13,2024-12-24
LEAD-016234,Clark Group,17822,Cold Outbound,Opportunity,Manufacturing,51-200,36470,Eva Rodriguez,2024-11-05,
LEAD-016235,Cole-Reed,62239,Referral,Won,Finance,11-50,11051,Eva Rodriguez,2024-08-07,
LEAD-016236,Lane-Gomez,77070,Website,New,Manufacturing,11-50,13049,Alice Chen,2024-07-29,
LEAD-016237,Garcia-Osborne,25181,Website,Opportunity,Retail,11-50,7413,Alice Chen,2024-12-29,
LEAD-016238,"Cole, Chen and Cobb",70460,Website,Opportunity,Retail,11-50,21197,David Johnson,2024-02-25,
LEAD-016239,Robinson-Wright,14068,Event,Opportunity,Finance,51-200,48140,Eva Rodriguez,2024-09-29,
LEAD-016240,Meyer-Castro,27507,Website,New,Professional Services,11-50,14392,Carol Williams,2024-10-30,
LEAD-016241,Townsend-Deleon,60474,Website,Opportunity,Professional Services,51-200,52614,Bob Martinez,2024-09-24,
LEAD-016242,Torres Inc,87419,Cold Outbound,Qualified,Retail,201-500,72663,Bob Martinez,2024-06-13,
LEAD-016243,Tucker and Sons,62432,Content,Opportunity,Technology,201-500,115081,David Johnson,2024-02-23,
LEAD-016244,Anderson Inc,07927,Event,Opportunity,Technology,201-500,114830,Bob Martinez,2024-02-04,
LEAD-016245,"Larsen, Conley and Nguyen",76059,Event,New,Finance,51-200,38490,Carol Williams,2024-09-09,
LEAD-016246,Collins-Knapp,97493,Content,New,Other,11-50,14810,Alice Chen,2024-10-19,
LEAD-016247,Smith-Byrd,43443,Referral,Qualified,Technology,201-500,71124,Bob Martinez,2024-10-20,
LEAD-016248,Wolfe-Smith,29682,Cold Outbound,Qualified,Technology,11-50,16455,Alice Chen,2024-09-25,
LEAD-016249,Price PLC,20144,Website,Qualified,Other,11-50,9198,Carol Williams,2024-02-06,
LEAD-016250,Simpson and Sons,02831,Referral,Won,Finance,11-50,15350,Carol Williams,2024-12-11,
LEAD-016251,Washington-Carpenter,56152,Cold Outbound,Lost,Retail,11-50,12528,Carol Williams,2024-10-15,
LEAD-016252,Hall-Shepard,37379,Event,Lost,Manufacturing,500+,556741,Eva Rodriguez,2024-09-03,
LEAD-016253,"Rogers, Davis and Torres",61425,Event,Won,Professional Services,51-200,30867,David Johnson,2024-11-02,
LEAD-016254,Smith-Lee,29364,Content,Lost,Finance,51-200,64254,Alice Chen,2024-07-10,2024-12-02
LEAD-016255,Brown Inc,78361,Event,Lost,Other,500+,679208,Eva Rodriguez,2024-04-04,2024-09-01
LEAD-016256,"Thompson, Leonard and Evans",07640,Referral,Opportunity,Finance,201-500,201875,David Johnson,2024-04-20,
LEAD-016257,Glass-Garcia,98235,Website,Won,Manufacturing,11-50,15363,Bob Martinez,2024-01-30,2024-06-03
LEAD-016258,Peters-Blevins,43525,Content,Qualified,Retail,51-200,69501,David Johnson,2024-10-01,
LEAD-016259,"Wilkerson, Harris and Douglas",36875,Referral,Opportunity,Finance,11-50,12944,Alice Chen,2024-04-30,
LEAD-016260,Ross LLC,64085,Referral,Qualified,Finance,11-50,13789,Bob Martinez,2024-05-10,
LEAD-016261,Holloway-Miller,20781,Cold Outbound,Qualified,Finance,51-200,43139,Eva Rodriguez,2024-08-21,
LEAD-016262,King Inc,49701,Event,Won,Other,51-200,37298,Carol Williams,2024-12-20,
LEAD-016263,Rice Group,72722,Website,New,Technology,11-50,16880,David Johnson,2024-07-27,
LEAD-016264,Patterson-Gonzales,29015,Website,Lost,Technology,201-500,156574,Alice Chen,2024-05-28,2024-07-16
LEAD-016265,Ross-Bishop,31642,Website,Qualified,Healthcare,51-200,63643,Alice Chen,2024-11-10,
LEAD-016266,"Ingram, Harris and Allen",95230,Website,Opportunity,Manufacturing,51-200,24378,Bob Martinez,2024-10-23,
LEAD-016267,Johnson LLC,76431,Website,Won,Other,11-50,10642,David Johnson,2024-07-22,
LEAD-016268,"Davis, Romero and Gomez",02576,Website,Opportunity,Manufacturing,11-50,15593,Bob Martinez,2024-02-03,
LEAD-016269,"Roach, Keller and Smith",28604,Content,Won,Other,500+,437804,Bob Martinez,2024-07-22,2024-09-13
LEAD-016270,Potts-Hess,80479,Website,Qualified,Technology,11-50,12544,Eva Rodriguez,2024-01-27,
LEAD-016271,James-Reilly,90746,Partner,Qualified,Manufacturing,51-200,35622,Eva Rodriguez,2024-07-01,
LEAD-016272,Bowers Ltd,86337,Referral,Qualified,Technology,51-200,57996,Carol Williams,2024-03-04,
LEAD-016273,Terry-Perez,34480,Website,New,Finance,51-200,55686,Alice Chen,2024-08-29,
LEAD-016274,Adams Group,49808,Website,Qualified,Professional Services,51-200,12521,Eva Rodriguez,2024-06-28,
LEAD-016275,"Deleon, Davis and Costa",16750,Cold Outbound,Qualified,Technology,1-10,5281,Eva Rodriguez,2024-10-31,
LEAD-016276,Ramirez-Cook,75205,Website,Qualified,Other,500+,742198,Carol Williams,2024-01-12,
LEAD-016277,"Pacheco, Gross and Young",44215,Cold Outbound,Qualified,Technology,51-200,62614,Alice Chen,2024-10-27,
LEAD-016278,Chen-Weber,28136,Referral,New,Technology,11-50,21601,David Johnson,2024-11-19,
LEAD-016279,"Reynolds, Sims and Torres",43231,Referral,Qualified,Professional Services,51-200,27860,Carol Williams,2024-10-06,
LEAD-016280,"West, Underwood and Lewis",68117,Event,New,Healthcare,51-200,56545,Bob Martinez,2024-02-27,
LEAD-016281,Vasquez LLC,36611,Partner,Won,Technology,201-500,98820,Bob Martinez,2024-12-01,
LEAD-016282,"Reeves, Martin and Martin",42718,Referral,New,Retail,201-500,191481,David Johnson,2024-02-03,
LEAD-016283,Hall LLC,97331,Partner,Qualified,Finance,1-10,7896,David Johnson,2024-01-03,
LEAD-016284,Jones-Powell,17015,Event,New,Manufacturing,11-50,9779,David Johnson,2024-08-26,
LEAD-016285,"Roberts, Smith and Foster",51351,Event,New,Retail,11-50,17935,Bob Martinez,2024-11-11,
LEAD-016286,Pruitt LLC,27401,Content,New,Professional Services,201-500,163624,Eva Rodriguez,2024-12-24,
LEAD-016287,Johnson-Richardson,81230,Website,Won,Manufacturing,1-10,3530,Eva Rodriguez,2024-09-29,2024-11-10
LEAD-016288,Williamson-Wade,25928,Website,Lost,Healthcare,51-200,66213,Alice Chen,2024-03-06,2024-05-07
LEAD-016289,Miller-Chase,38477,Partner,Opportunity,Professional Services,51-200,42276,Alice Chen,2024-06-15,
LEAD-016290,"Aguilar, Gonzalez and Levy",53049,Cold Outbound,Opportunity,Manufacturing,201-500,209919,David Johnson,2024-09-01,
LEAD-016291,"Leonard, Jones and Hubbard",88268,Content,New,Retail,51-200,44593,David Johnson,2024-08-05,
LEAD-016292,Lopez Group,62351,Cold Outbound,New,Manufacturing,51-200,46648,Bob Martinez,2024-03-06,
LEAD-016293,Greene LLC,30104,Cold Outbound,Lost,Retail,51-200,20626,Carol Williams,2024-07-03,2024-10-20
LEAD-016294,Williams-Oconnor,54722,Referral,New,Technology,11-50,7400,Alice Chen,2024-01-23,
LEAD-016295,Thomas-Rodriguez,28392,Cold Outbound,Qualified,Finance,11-50,22122,Alice Chen,2024-02-26,
LEAD-016296,"Byrd, Edwards and Moore",20715,Event,New,Finance,201-500,26579,David Johnson,2024-01-28,
LEAD-016297,Brown-Powell,18458,Referral,Qualified,Other,11-50,21072,David Johnson,2024-04-05,
LEAD-016298,Johns Inc,02703,Website,Opportunity,Other,51-200,47553,Alice Chen,2024-06-19,
LEAD-016299,Torres Group,58538,Event,New,Finance,51-200,37634,Alice Chen,2024-12-12,
LEAD-016300,Bonilla-Smith,48371,Cold Outbound,Qualified,Healthcare,201-500,144874,Carol Williams,2024-12-22,
LEAD-016301,Rowe-Robinson,80447,Content,Won,Manufacturing,51-200,22349,Eva Rodriguez,2024-11-22,
LEAD-016302,Jensen Group,95935,Website,Lost,Technology,11-50,14108,Bob Martinez,2024-10-20,2024-12-02
LEAD-016303,"Clark, Campbell and Bennett",65479,Website,New,Finance,51-200,56032,David Johnson,2024-11-04,
LEAD-016304,"Morrison, Walker and Kennedy",17007,Partner,Won,Manufacturing,11-50,14518,Carol Williams,2024-07-06,2024-08-10
LEAD-016305,Torres Ltd,21804,Referral,New,Healthcare,500+,453683,Bob Martinez,2024-03-09,
LEAD-016306,Jackson-Hicks,32966,Website,Qualified,Professional Services,11-50,13730,Eva Rodriguez,2024-10-30,
LEAD-016307,"Jones, Bradford and Estrada",28012,Cold Outbound,Lost,Professional Services,51-200,69170,Alice Chen,2024-09-05,2024-11-01
LEAD-016308,Townsend-Donaldson,41472,Referral,Qualified,Technology,11-50,14243,David Johnson,2024-02-11,
LEAD-016309,Webster PLC,50612,Partner,Qualified,Professional Services,201-500,125965,Carol Williams,2024-02-26,
LEAD-016310,Hester-Moore,79743,Referral,New,Retail,11-50,17890,Alice Chen,2024-11-20,
LEAD-016311,"Aguilar, Delacruz and Spencer",35007,Content,Opportunity,Healthcare,51-200,41756,Bob Martinez,2024-06-23,
LEAD-016312,"Bradley, Anthony and Hopkins",34234,Cold Outbound,Opportunity,Finance,51-200,33114,David Johnson,2024-11-18,
LEAD-016313,"Jones, Collins and Dickerson",49644,Referral,New,Professional Services,500+,465928,Alice Chen,2024-06-07,
LEAD-016314,"Arnold, Thompson and Ellis",24282,Cold Outbound,Qualified,Manufacturing,500+,859497,Carol Williams,2024-06-05,
LEAD-016315,Cummings LLC,24836,Cold Outbound,Won,Professional Services,51-200,43215,Eva Rodriguez,2024-12-20,
LEAD-016316,Hansen Group,72683,Website,Opportunity,Technology,11-50,15144,Eva Rodriguez,2024-11-19,
LEAD-016317,Thomas PLC,49251,Referral,Opportunity,Healthcare,11-50,11132,Bob Martinez,2024-12-29,
LEAD-016318,Gordon-Adams,42055,Cold Outbound,Lost,Technology,11-50,20760,Carol Williams,2024-01-28,2024-05-24
LEAD-016319,Gray and Sons,70744,Cold Outbound,Opportunity,Other,11-50,14139,Bob Martinez,2024-04-17,
LEAD-016320,Jones-Case,80025,Event,Qualified,Other,51-200,64239,Carol Williams,2024-05-14,
LEAD-016321,Gilbert-Fuller,25438,Event,Qualified,Healthcare,1-10,3677,Carol Williams,2024-10-20,
LEAD-016322,"Glover, Nichols and Barnes",13849,Content,Lost,Technology,500+,232818,Carol Williams,2024-05-03,2024-07-13
LEAD-016323,Spears Inc,21043,Content,Lost,Professional Services,1-10,3896,Bob Martinez,2024-05-10,2024-10-09
LEAD-016324,Rodriguez-Moody,01474,Website,New,Retail,500+,809914,Eva Rodriguez,2024-07-14,
LEAD-016325,Daniel PLC,34208,Content,Opportunity,Other,1-10,3073,Alice Chen,2024-06-12,
LEAD-016326,Marshall-Webb,56180,Partner,New,Healthcare,11-50,12805,Carol Williams,2024-02-14,
LEAD-016327,Bautista-Bennett,13027,Website,Won,Technology,51-200,37878,Eva Rodriguez,2024-02-23,2024-05-15
LEAD-016328,Dyer and Sons,63382,Referral,Qualified,Healthcare,201-500,143936,Carol Williams,2024-09-14,
LEAD-016329,Lee and Sons,96142,Event,Opportunity,Retail,51-200,44212,Carol Williams,2024-07-09,
LEAD-016330,Ross and Sons,25270,Website,Won,Other,51-200,53597,Bob Martinez,2024-09-18,2024-11-08
LEAD-016331,"Jones, Burnett and Fernandez",53083,Content,Opportunity,Finance,11-50,10484,Alice Chen,2024-05-08,
LEAD-016332,Norris-Pineda,79381,Referral,Lost,Professional Services,201-500,162224,Alice Chen,2024-05-07,2024-06-21
LEAD-016333,Huffman-Diaz,96126,Referral,Won,Finance,1-10,4183,Carol Williams,2024-12-27,
LEAD-016334,Martin Inc,33913,Partner,New,Retail,11-50,21280,Alice Chen,2024-04-30,
LEAD-016335,Gardner-Knight,50473,Referral,Lost,Technology,51-200,39610,Eva Rodriguez,2024-06-10,2024-10-15
LEAD-016336,Zimmerman LLC,43610,Cold Outbound,Lost,Retail,51-200,32249,Alice Chen,2024-11-21,
LEAD-016337,"Hebert, Taylor and Montoya",52231,Referral,New,Manufacturing,500+,390591,Eva Rodriguez,2024-01-19,
LEAD-016338,Atkinson-Brown,10475,Website,Lost,Finance,11-50,16957,Alice Chen,2024-11-17,
LEAD-016339,Mccormick-Francis,62258,Partner,New,Finance,51-200,46307,David Johnson,2024-01-09,
LEAD-016340,"Ross, James and Russell",73766,Website,Qualified,Other,51-200,53634,Alice Chen,2024-05-25,
LEAD-016341,"Palmer, Lane and Carroll",82523,Referral,Qualified,Technology,500+,381786,Carol Williams,2024-09-06,
LEAD-016342,Clark-Bowman,50848,Partner,Won,Healthcare,11-50,18110,Carol Williams,2024-09-10,2024-12-07
LEAD-016343,"Miller, Vang and Garrett",44093,Website,New,Healthcare,11-50,11565,Bob Martinez,2024-04-05,
LEAD-016344,Moore LLC,95017,Website,Lost,Healthcare,11-50,20204,David Johnson,2024-11-16,2024-12-23
LEAD-016345,Brown-Rodriguez,36436,Referral,Lost,Professional Services,11-50,13669,Eva Rodriguez,2024-06-08,2024-12-01
LEAD-016346,"Curry, Powell and Beck",80536,Website,Lost,Professional Services,51-200,20393,Alice Chen,2024-01-17,2024-05-15
LEAD-016347,Meyers PLC,95233,Website,Qualified,Finance,201-500,181358,Eva Rodriguez,2024-09-16,
LEAD-016348,"White, Johns and Davis",15051,Website,Won,Retail,201-500,75207,Bob Martinez,2024-08-26,
LEAD-016349,"Obrien, Barr and Oneal",10704,Event,Won,Healthcare,11-50,22211,Bob Martinez,2024-11-30,
LEAD-016350,"Lawrence, Farrell and Serrano",62967,Referral,New,Other,201-500,186341,David Johnson,2024-07-06,
LEAD-016351,"Rodriguez, Cannon and Conway",30815,Website,Lost,Professional Services,1-10,5817,Alice Chen,2024-05-22,2024-06-21
LEAD-016352,Lowe-Tran,12769,Event,Won,Professional Services,51-200,63524,David Johnson,2024-03-14,2024-04-20
LEAD-016353,Pratt-Yang,05847,Cold Outbound,Opportunity,Manufacturing,11-50,19648,David Johnson,2024-01-27,
LEAD-016354,Allen-Robinson,61327,Website,Won,Healthcare,201-500,200967,Alice Chen,2024-05-26,2024-07-15
LEAD-016355,Gill-Allison,78239,Referral,Qualified,Retail,1-10,3453,Carol Williams,2024-04-28,
LEAD-016356,Garza-Campbell,59859,Cold Outbound,Lost,Manufacturing,11-50,12448,Alice Chen,2024-09-29,2024-12-26
LEAD-016357,Perez-Hall,15656,Partner,Opportunity,Professional Services,201-500,85235,David Johnson,2024-09-06,
LEAD-016358,Jordan Group,95972,Cold Outbound,Lost,Technology,11-50,10098,Bob Martinez,2024-07-31,2024-11-23
LEAD-016359,"Frank, Burnett and Solis",37145,Content,Qualified,Other,51-200,38423,Eva Rodriguez,2024-06-17,
LEAD-016360,"Faulkner, Brown and Saunders",65713,Cold Outbound,Opportunity,Manufacturing,500+,422770,Bob Martinez,2024-12-28,
LEAD-016361,Ross-Brewer,07730,Event,Qualified,Retail,51-200,54219,David Johnson,2024-12-13,
LEAD-016362,Mora-Carlson,56576,Website,Qualified,Finance,11-50,14961,Bob Martinez,2024-05-28,
LEAD-016363,Powers-Wood,66086,Referral,Qualified,Professional Services,11-50,5112,Carol Williams,2024-07-17,
LEAD-016364,Atkinson-Butler,23696,Website,Qualified,Finance,201-500,149872,Eva Rodriguez,2024-10-23,
LEAD-016365,"Stanton, Ruiz and Gardner",95383,Website,Qualified,Healthcare,11-50,15431,Bob Martinez,2024-09-19,
LEAD-016366,"James, Davis and Gates",73006,Referral,Qualified,Technology,1-10,4277,Eva Rodriguez,2024-10-17,
LEAD-016367,"Ruiz, Smith and Carter",37354,Partner,Opportunity,Finance,11-50,21193,Carol Williams,2024-07-29,
LEAD-016368,"Johnson, Bryant and Jimenez",50252,Event,Won,Other,201-500,157233,Carol Williams,2024-10-03,
LEAD-016369,"Anderson, Nixon and Crawford",18037,Event,New,Manufacturing,1-10,4573,Eva Rodriguez,2024-01-05,
LEAD-016370,Colon PLC,72714,Event,Opportunity,Healthcare,1-10,7082,Carol Williams,2024-06-14,
LEAD-016371,"Tyler, Richards and Foster",81419,Cold Outbound,Won,Retail,51-200,46455,David Johnson,2024-05-24,2024-11-13
LEAD-016372,Garcia LLC,26035,Referral,New,Retail,1-10,6333,Eva Rodriguez,2024-12-05,
LEAD-016373,Delgado-Edwards,06114,Website,Qualified,Retail,1-10,6359,Alice Chen,2024-08-14,
LEAD-016374,"Payne, Adams and Pratt",24251,Event,Lost,Professional Services,51-200,70304,Alice Chen,2024-06-13,2024-11-04
LEAD-016375,"Phillips, Turner and Perez",17555,Partner,Lost,Professional Services,11-50,20054,David Johnson,2024-08-04,2024-10-13
LEAD-016376,Contreras PLC,96046,Event,Qualified,Finance,1-10,6481,Eva Rodriguez,2024-04-16,
