lead_id,company_name,zip_code,lead_source,lead_status,industry,company_size,deal_value,sales_rep,created_date,close_date
LEAD-016939,Anderson and Sons,41976,Cold Outbound,Opportunity,Healthcare,11-50,17066,Bob Martinez,2024-03-04,
LEAD-016940,Brown PLC,13111,Event,Lost,Healthcare,51-200,44936,Carol Williams,2024-02-16,2024-04-09
LEAD-016941,Frederick-Rice,12170,Cold Outbound,Opportunity,Technology,500+,607557,David Johnson,2024-04-04,
LEAD-016942,"Abbott, Flynn and Matthews",30272,Referral,Won,Technology,51-200,21089,Alice Chen,2024-04-04,2024-07-27
LEAD-016943,Lewis Group,26571,Content,Qualified,Professional Services,201-500,185435,Bob Martinez,2024-09-23,
LEAD-016944,"Huerta, Andrews and Lewis",42907,Event,Lost,Retail,11-50,14231,David Johnson,2024-09-27,2024-11-29
LEAD-016945,"Holt, Taylor and Ramirez",26300,Website,New,Manufacturing,500+,50404,David Johnson,2024-07-08,
LEAD-016946,"Lara, Williams and Ramirez",61426,Referral,Qualified,Finance,11-50,16230,Carol Williams,2024-06-03,
LEAD-016947,Shaffer PLC,44080,Referral,Opportunity,Retail,201-500,162456,David Johnson,2024-11-21,
LEAD-016948,"Macdonald, Holden and Sawyer",33266,Partner,Opportunity,Professional Services,11-50,13962,Eva Rodriguez,2024-09-09,
LEAD-016949,Giles Inc,54472,Referral,New,Manufacturing,500+,559667,Eva Rodriguez,2024-04-16,
LEAD-016950,Stevenson Inc,30360,Referral,Opportunity,Retail,500+,515179,David Johnson,2024-08-26,
LEAD-016951,"Mcdonald, Compton and Ross",15623,Content,Won,Healthcare,51-200,44639,Eva Rodriguez,2024-02-12,2024-07-13
LEAD-016952,"Stout, Smith and Austin",36751,Referral,Won,Finance,500+,322581,Eva Rodriguez,2024-04-05,2024-05-19
LEAD-016953,"Chapman, Rodriguez and Lucas",19779,Referral,Opportunity,Other,11-50,21915,David Johnson,2024-01-28,
LEAD-016954,"Leach, Patrick and Jackson",49752,Website,Opportunity,Technology,51-200,58936,Bob Martinez,2024-02-26,
LEAD-016955,Frederick-Brown,41885,Website,Won,Finance,201-500,238537,Alice Chen,2024-10-18,
LEAD-016956,Jones Group,55497,Referral,Lost,Technology,51-200,33714,Bob Martinez,2024-10-11,2024-12-13
LEAD-016957,Rowland-Miller,02900,Website,Qualified,Finance,11-50,10831,David Johnson,2024-08-23,
LEAD-016958,"Richardson, Simpson and Montoya",43770,Referral,Qualified,Finance,11-50,8760,David Johnson,2024-05-29,
LEAD-016959,"Mckenzie, Jones and Perez",29614,Event,Opportunity,Manufacturing,51-200,55347,Alice Chen,2024-01-30,
LEAD-016960,Walker-White,29626,Website,Qualified,Other,1-10,8000,Bob Martinez,2024-11-23,
LEAD-016961,Green and Sons,79735,Website,Won,Professional Services,1-10,6668,David Johnson,2024-02-22,2024-07-27
LEAD-016962,"Holmes, Moore and Moore",48608,Referral,Qualified,Retail,11-50,23194,Alice Chen,2024-09-30,
LEAD-016963,"Horn, Allen and Vance",63191,Cold Outbound,Lost,Healthcare,11-50,14318,Alice Chen,2024-11-16,
LEAD-016964,Barton Group,22301,Referral,Won,Technology,11-50,15526,Alice Chen,2024-10-10,
LEAD-016965,Hood-Garcia,78386,Partner,Qualified,Finance,51-200,68777,Carol Williams,2024-10-23,
LEAD-016966,"Hall, Davis and Stewart",22310,Content,Qualified,Professional Services,1-10,1301,Eva Rodriguez,2024-06-21,
LEAD-016967,"Kline, Davila and Vincent",26610,Cold Outbound,Won,Manufacturing,11-50,18441,Bob Martinez,2024-01-03,2024-02-09
LEAD-016968,"Alvarez, Taylor and King",01831,Referral,Won,Finance,11-50,15363,Alice Chen,2024-03-31,2024-08-14
LEAD-016969,Mitchell-Potter,05793,Cold Outbound,New,Healthcare,11-50,7408,David Johnson,2024-01-05,
LEAD-016970,"Martin, Moses and Morrow",87230,Referral,Qualified,Retail,51-200,33142,Carol Williams,2024-04-21,
LEAD-016971,Reynolds LLC,97889,Referral,Opportunity,Manufacturing,11-50,15686,Alice Chen,2024-09-01,
LEAD-016972,"James, Middleton and Henderson",08967,Partner,Qualified,Retail,11-50,11683,Alice Chen,2024-07-10,
LEAD-016973,Washington Group,93190,Website,Qualified,Technology,51-200,60209,David Johnson,2024-05-01,
LEAD-016974,Moore Inc,17773,Event,Opportunity,Other,500+,479737,Alice Chen,2024-03-19,
LEAD-016975,"Reyes, Fitzgerald and Graham",34383,Partner,New,Retail,500+,448662,Alice Chen,2024-02-12,
LEAD-016976,Willis-Smith,09984,Content,Qualified,Healthcare,1-10,5222,Eva Rodriguez,2024-10-13,
LEAD-016977,Jensen-Robinson,73936,Event,Lost,Other,11-50,13394,Alice Chen,2024-03-11,2024-07-30
LEAD-016978,Avery-Young,77083,Partner,Opportunity,Other,1-10,4656,Alice Chen,2024-03-04,
LEAD-016979,Yu PLC,29848,Partner,Opportunity,Retail,51-200,61038,David Johnson,2024-10-30,
LEAD-016980,Harris-Nelson,39894,Cold Outbound,Lost,Healthcare,11-50,21135,Carol Williams,2024-05-23,2024-09-04
LEAD-016981,Coleman-Johnson,85700,Content,Lost,Finance,51-200,48366,Alice Chen,2024-01-18,2024-03-27
LEAD-016982,Simmons-Edwards,07457,Partner,Opportunity,Healthcare,201-500,99262,Alice Chen,2024-12-27,
LEAD-016983,"Mitchell, Salazar and Smith",51794,Event,Opportunity,Manufacturing,11-50,18972,Alice Chen,2024-06-06,
LEAD-016984,Collins-Jefferson,09231,Content,Opportunity,Finance,500+,349915,David Johnson,2024-05-08,
LEAD-016985,Davis-Alvarado,20450,Partner,New,Retail,11-50,12476,David Johnson,2024-09-26,
LEAD-016986,Haas Inc,18472,Cold Outbound,Qualified,Manufacturing,51-200,57570,David Johnson,2024-07-23,
LEAD-016987,"Harris, Gibbs and Lane",86760,Cold Outbound,Won,Professional Services,51-200,80531,Alice Chen,2024-02-19,2024-04-06
LEAD-016988,"Adams, Phillips and Murphy",05913,Cold Outbound,Won,Finance,11-50,15700,Bob Martinez,2024-07-03,2024-09-20
LEAD-016989,Randall-Olsen,81497,Event,Won,Healthcare,1-10,2673,Eva Rodriguez,2024-09-20,
LEAD-016990,"Thomas, Gardner and Gonzalez",64447,Referral,Opportunity,Finance,11-50,14498,Carol Williams,2024-08-13,
LEAD-016991,"Hill, Johnson and Williams",08995,Website,Qualified,Manufacturing,500+,693830,Carol Williams,2024-01-02,
LEAD-016992,Hamilton-Braun,76137,Referral,Opportunity,Healthcare,11-50,11668,David Johnson,2024-12-28,
LEAD-016993,Wells-Williams,95298,Content,Opportunity,Finance,51-200,48603,David Johnson,2024-06-16,
LEAD-016994,Mckee-Lynch,40327,Cold Outbound,Opportunity,Finance,201-500,163602,Bob Martinez,2024-04-27,
LEAD-016995,Mccann and Sons,15574,Event,Opportunity,Professional Services,11-50,21298,Eva Rodriguez,2024-11-15,
LEAD-016996,Aguilar-Greer,69107,Event,Won,Finance,500+,405461,David Johnson,2024-08-23,2024-11-02
LEAD-016997,Neal Group,74394,Referral,Lost,Healthcare,51-200,60779,Bob Martinez,2024-07-07,2024-12-24
LEAD-016998,"Pacheco, Choi and Carpenter",38958,Website,New,Retail,1-10,1278,Alice Chen,2024-07-13,
LEAD-016999,Harvey-Ponce,25105,Referral,New,Other,11-50,11912,Eva Rodriguez,2024-11-27,
LEAD-017000,Wells-Anderson,87785,Website,Qualified,Retail,51-200,16884,Eva Rodriguez,2024-03-18,
LEAD-017001,"Miller, Martinez and Stuart",53280,Website,Opportunity,Manufacturing,51-200,83071,Alice Chen,2024-01-13,
LEAD-017002,Watts-Ellis,37952,Website,Opportunity,Healthcare,201-500,236437,Bob Martinez,2024-07-31,
LEAD-017003,Edwards LLC,69978,Cold Outbound,Opportunity,Healthcare,51-200,63847,Eva Rodriguez,2024-02-16,
LEAD-017004,Johnson Ltd,48859,Cold Outbound,Qualified,Other,1-10,2326,Alice Chen,2024-04-29,
LEAD-017005,Stevens-Brown,34726,Cold Outbound,Opportunity,Professional Services,51-200,67715,Bob Martinez,2024-05-24,
LEAD-017006,Young-Gregory,91889,Referral,Qualified,Technology,11-50,15553,Alice Chen,2024-07-29,
LEAD-017007,Dixon-Johnson,07974,Cold Outbound,Lost,Technology,1-10,3599,Carol Williams,2024-02-26,2024-07-10
LEAD-017008,Morton and Sons,22531,Cold Outbound,New,Other,51-200,46200,Carol Williams,2024-11-28,
LEAD-017009,"Snyder, Schneider and Williams",68976,Website,Lost,Other,1-10,6110,Carol Williams,2024-10-27,2024-12-03
LEAD-017010,"Mathews, Klein and Mendoza",95409,Content,Lost,Professional Services,51-200,81583,Eva Rodriguez,2024-12-05,
LEAD-017011,Robles Ltd,17946,Partner,New,Technology,1-10,3553,Eva Rodriguez,2024-05-24,
LEAD-017012,"Brown, Bush and Buchanan",94896,Referral,New,Manufacturing,51-200,59676,Carol Williams,2024-11-15,
LEAD-017013,Chavez-Moore,19569,Cold Outbound,New,Professional Services,51-200,39204,Eva Rodriguez,2024-03-12,
LEAD-017014,Park Group,05346,Referral,Qualified,Retail,51-200,50079,David Johnson,2024-02-04,
LEAD-017015,Winters-Mitchell,52054,Cold Outbound,New,Retail,500+,470818,Eva Rodriguez,2024-08-30,
LEAD-017016,"Fletcher, Meyer and Friedman",22401,Referral,Won,Other,11-50,13069,Eva Rodriguez,2024-01-24,2024-04-23
LEAD-017017,"Andrews, Welch and Taylor",20043,Referral,Qualified,Professional Services,51-200,52908,Carol Williams,2024-03-21,
LEAD-017018,Tran-Valdez,85466,Website,Opportunity,Other,201-500,154440,Bob Martinez,2024-10-21,
LEAD-017019,Ball Inc,92731,Referral,Opportunity,Healthcare,51-200,60483,Carol Williams,2024-07-19,
LEAD-017020,Carrillo-Sullivan,92679,Cold Outbound,Qualified,Professional Services,51-200,56234,Eva Rodriguez,2024-07-06,
LEAD-017021,Gonzales LLC,63359,Cold Outbound,Qualified,Technology,11-50,17984,Eva Rodriguez,2024-03-17,
LEAD-017022,Anderson Ltd,28026,Website,New,Healthcare,51-200,51317,Eva Rodriguez,2024-09-13,
LEAD-017023,"Vargas, Carter and Carter",91897,Website,New,Technology,201-500,152132,David Johnson,2024-06-20,
LEAD-017024,Adams Group,31134,Referral,Opportunity,Professional Services,11-50,9552,Alice Chen,2024-03-20,
LEAD-017025,"Chapman, Ramsey and Dean",16506,Cold Outbound,Opportunity,Technology,11-50,11250,Bob Martinez,2024-04-04,
LEAD-017026,"Ramos, Rodriguez and Lewis",20989,Event,Opportunity,Retail,1-10,4025,Bob Martinez,2024-07-07,
LEAD-017027,Smith-Galvan,25881,Website,Opportunity,Manufacturing,11-50,14694,David Johnson,2024-02-15,
LEAD-017028,Garza-Fowler,97108,Website,New,Finance,11-50,20921,Bob Martinez,2024-07-04,
LEAD-017029,Allen-Miller,70068,Cold Outbound,Opportunity,Retail,1-10,1924,Carol Williams,2024-02-12,
LEAD-017030,Oneill-Griffin,56705,Website,New,Other,201-500,134632,Alice Chen,2024-11-19,
LEAD-017031,"Hines, Bernard and Watson",11383,Cold Outbound,Opportunity,Manufacturing,51-200,58443,Eva Rodriguez,2024-05-25,
LEAD-017032,Thomas PLC,53093,Event,Opportunity,Healthcare,1-10,6394,Eva Rodriguez,2024-04-11,
LEAD-017033,Franklin-Taylor,75884,Website,New,Healthcare,201-500,90414,Carol Williams,2024-04-27,
LEAD-017034,Diaz Group,54005,Cold Outbound,Qualified,Other,51-200,33641,Bob Martinez,2024-10-21,
LEAD-017035,Hunt Inc,72829,Event,Opportunity,Manufacturing,201-500,117850,Alice Chen,2024-09-11,
LEAD-017036,"Johnson, Bell and Gillespie",83172,Website,Won,Technology,51-200,41130,David Johnson,2024-11-04,
LEAD-017037,Mercado and Sons,19306,Cold Outbound,Qualified,Other,51-200,58337,Carol Williams,2024-05-19,
LEAD-017038,Wood LLC,77829,Partner,Qualified,Other,11-50,18995,Alice Chen,2024-08-22,
LEAD-017039,"Ward, Harper and White",93088,Partner,Qualified,Professional Services,1-10,5606,Alice Chen,2024-10-18,
LEAD-017040,"Nguyen, Gutierrez and Smith",55242,Event,Opportunity,Manufacturing,51-200,36476,David Johnson,2024-10-02,
LEAD-017041,Horn-Smith,23237,Content,Opportunity,Retail,201-500,172130,Bob Martinez,2024-11-27,
LEAD-017042,Abbott PLC,64963,Website,New,Other,11-50,13748,David Johnson,2024-11-10,
LEAD-017043,Montgomery Group,61294,Website,Lost,Retail,500+,658531,Bob Martinez,2024-11-07,2024-12-23
LEAD-017044,Griffin Inc,06097,Referral,New,Technology,51-200,29698,Carol Williams,2024-05-31,
LEAD-017045,"Drake, Zuniga and Paul",11696,Website,Lost,Healthcare,500+,965882,Bob Martinez,2024-09-30,
LEAD-017046,Welch Inc,29855,Website,Opportunity,Finance,1-10,6165,Bob Martinez,2024-02-22,
LEAD-017047,Clark Ltd,21410,Partner,Won,Retail,1-10,4900,Eva Rodriguez,2024-04-06,2024-05-19
LEAD-017048,Mckinney-Walker,90680,Partner,Opportunity,Retail,11-50,8044,Eva Rodriguez,2024-07-10,
LEAD-017049,"Barr, Flores and Cardenas",92475,Content,Lost,Finance,1-10,5599,David Johnson,2024-11-24,
LEAD-017050,Ross-Gibbs,51644,Event,Qualified,Other,51-200,37147,Eva Rodriguez,2024-07-03,
LEAD-017051,"Collins, Garcia and Jackson",52333,Referral,Opportunity,Other,11-50,8206,Eva Rodriguez,2024-03-26,
LEAD-017052,"Martin, Edwards and Odonnell",24959,Cold Outbound,New,Retail,11-50,16670,Eva Rodriguez,2024-03-06,
LEAD-017053,Barr Ltd,64436,Event,Won,Finance,500+,352154,David Johnson,2024-02-25,2024-04-15
LEAD-017054,Vaughn-Medina,34922,Event,Opportunity,Finance,11-50,14390,David Johnson,2024-03-25,
LEAD-017055,"Patterson, Doyle and Ball",78788,Website,New,Professional Services,51-200,41853,Alice Chen,2024-12-16,
LEAD-017056,"James, Brown and Ellis",25438,Event,Lost,Professional Services,51-200,53446,Bob Martinez,2024-08-13,2024-09-20
LEAD-017057,Smith Inc,46795,Referral,Opportunity,Professional Services,51-200,22885,Alice Chen,2024-09-01,
LEAD-017058,Figueroa Inc,82764,Website,Opportunity,Retail,1-10,7272,Carol Williams,2024-12-01,
LEAD-017059,Zuniga PLC,10651,Website,Lost,Retail,51-200,50327,Eva Rodriguez,2024-06-09,2024-10-27
LEAD-017060,Gonzalez-Villarreal,75869,Event,Qualified,Retail,11-50,11707,Bob Martinez,2024-10-01,
LEAD-017061,"Patel, Simon and Brown",48371,Cold Outbound,Opportunity,Professional Services,11-50,10537,Alice Chen,2024-09-06,
LEAD-017062,Garrett and Sons,08623,Referral,New,Healthcare,201-500,182939,David Johnson,2024-10-04,
LEAD-017063,"Jackson, Perez and Watson",36175,Website,Qualified,Manufacturing,201-500,191461,Eva Rodriguez,2024-02-28,
LEAD-017064,"Hill, Munoz and Smith",10995,Website,Qualified,Other,201-500,200308,Carol Williams,2024-05-03,
LEAD-017065,Moran Ltd,70290,Website,Opportunity,Healthcare,11-50,16168,David Johnson,2024-01-06,
LEAD-017066,Acosta Group,34976,Content,Won,Retail,11-50,24925,David Johnson,2024-11-20,
LEAD-017067,"Dorsey, Martinez and Garrett",59073,Event,Opportunity,Other,1-10,6736,Bob Martinez,2024-09-12,
LEAD-017068,Bauer-Perkins,89136,Website,Opportunity,Finance,51-200,43499,Carol Williams,2024-03-12,
LEAD-017069,Powell-Howell,52962,Referral,New,Retail,500+,502447,Bob Martinez,2024-09-24,
LEAD-017070,Jacobs-Jackson,69087,Website,Won,Technology,1-10,3076,Eva Rodriguez,2024-12-23,
LEAD-017071,"Hamilton, Saunders and Williamson",74235,Referral,Lost,Professional Services,11-50,15414,Eva Rodriguez,2024-08-12,2024-10-25
LEAD-017072,Hicks-Garcia,93619,Cold Outbound,Won,Healthcare,51-200,57064,Alice Chen,2024-06-12,2024-12-07
LEAD-017073,Hudson-Austin,07600,Event,Qualified,Manufacturing,51-200,46126,David Johnson,2024-01-14,
LEAD-017074,Collins-Powell,22622,Referral,Opportunity,Technology,51-200,67439,David Johnson,2024-10-14,
LEAD-017075,Montgomery-Parker,97751,Referral,Opportunity,Professional Services,11-50,10817,Bob Martinez,2024-08-06,
LEAD-017076,Pittman Inc,67937,Website,Opportunity,Technology,51-200,47530,Carol Williams,2024-12-12,
LEAD-017077,Moore LLC,11297,Event,New,Retail,51-200,33877,Bob Martinez,2024-11-15,
LEAD-017078,Bennett Ltd,78363,Event,Qualified,Professional Services,500+,511054,David Johnson,2024-01-26,
LEAD-017079,Wong-White,58034,Website,Won,Healthcare,51-200,47807,Alice Chen,2024-03-02,2024-07-08
LEAD-017080,"Ellis, Lopez and Allen",81204,Partner,Opportunity,Manufacturing,11-50,18866,David Johnson,2024-09-25,
LEAD-017081,Hawkins Group,03031,Cold Outbound,Opportunity,Other,51-200,49024,Carol Williams,2024-03-06,
LEAD-017082,Willis and Sons,10213,Event,Lost,Healthcare,11-50,19078,Bob Martinez,2024-06-08,2024-08-02
LEAD-017083,Kirk-Wilson,24177,Website,New,Retail,11-50,12632,Eva Rodriguez,2024-04-16,
LEAD-017084,Phillips Ltd,01799,Website,Won,Other,11-50,16946,Carol Williams,2024-10-18,
LEAD-017085,"Clark, Pollard and Davis",63415,Website,New,Technology,1-10,5665,David Johnson,2024-06-11,
LEAD-017086,Ortega PLC,64482,Event,Qualified,Technology,51-200,65568,Eva Rodriguez,2024-02-14,
LEAD-017087,Lowery Group,63459,Cold Outbound,Opportunity,Retail,51-200,47942,Alice Chen,2024-11-23,
LEAD-017088,"Robinson, Gray and Johnson",61540,Cold Outbound,New,Other,11-50,20368,Eva Rodriguez,2024-11-14,
LEAD-017089,Nelson and Sons,06178,Referral,Opportunity,Technology,500+,462909,David Johnson,2024-09-13,
LEAD-017090,"Landry, Coleman and Powell",39444,Referral,Opportunity,Technology,51-200,62801,Bob Martinez,2024-07-10,
LEAD-017091,"Schmidt, Lopez and Hale",90432,Content,Qualified,Professional Services,11-50,10478,Bob Martinez,2024-04-14,
LEAD-017092,Smith Ltd,10455,Website,Won,Technology,11-50,8995,Eva Rodriguez,2024-11-04,
LEAD-017093,Anderson PLC,39943,Referral,New,Technology,51-200,39846,Alice Chen,2024-02-15,
LEAD-017094,Sanchez-Morris,26482,Partner,Opportunity,Manufacturing,11-50,14328,David Johnson,2024-02-17,
LEAD-017095,"Ruiz, House and Lucas",85399,Website,Won,Finance,51-200,76815,Eva Rodriguez,2024-05-14,2024-09-03
LEAD-017096,Oliver and Sons,19716,Partner,Opportunity,Finance,1-10,5024,Bob Martinez,2024-01-26,
LEAD-017097,Hancock-Cummings,81883,Content,Won,Technology,1-10,4839,Bob Martinez,2024-12-02,
LEAD-017098,Thompson and Sons,36512,Website,Lost,Retail,1-10,5351,Eva Rodriguez,2024-01-04,2024-06-01
LEAD-017099,"Deleon, Meyers and Meyer",39125,Website,Opportunity,Healthcare,11-50,10500,David Johnson,2024-09-03,
LEAD-017100,Preston Group,39113,Partner,Qualified,Retail,1-10,4077,Alice Chen,2024-08-10,
LEAD-017101,Schmidt LLC,10982,Partner,Lost,Finance,201-500,136500,Eva Rodriguez,2024-06-07,2024-07-21
LEAD-017102,Beard and Sons,42491,Website,New,Healthcare,1-10,4330,Alice Chen,2024-09-08,
LEAD-017103,Hicks LLC,40901,Cold Outbound,New,Healthcare,1-10,7613,Bob Martinez,2024-12-30,
LEAD-017104,Taylor Inc,26279,Referral,New,Retail,1-10,6756,Alice Chen,2024-03-22,
LEAD-017105,Hernandez Group,03183,Event,Qualified,Retail,1-10,1000,David Johnson,2024-11-30,
LEAD-017106,Willis and Sons,16642,Event,Lost,Retail,51-200,29357,Bob Martinez,2024-08-06,
LEAD-017107,Hatfield Group,43341,Partner,Won,Healthcare,1-10,2718,Eva Rodriguez,2024-07-13,2024-10-30
LEAD-017108,Price and Sons,82507,Event,Qualified,Other,51-200,66890,Carol Williams,2024-07-17,
LEAD-017109,Clarke-Yang,18697,Referral,Qualified,Professional Services,11-50,13511,Alice Chen,2024-08-26,
LEAD-017110,"Hunter, Powell and Young",15247,Referral,Qualified,Technology,1-10,4670,Bob Martinez,2024-07-19,
LEAD-017111,"Johnson, Romero and Sanchez",01603,Cold Outbound,Opportunity,Professional Services,1-10,3858,David Johnson,2024-08-26,
LEAD-017112,Myers-Johnson,86839,Partner,Qualified,Healthcare,51-200,59986,Bob Martinez,2024-04-25,
LEAD-017113,Gonzalez-Stewart,65767,Referral,Won,Finance,11-50,18642,David Johnson,2024-07-02,2024-11-12
LEAD-017114,Mullen Inc,72268,Content,Won,Healthcare,1-10,5372,Eva Rodriguez,2024-11-15,
LEAD-017115,"Morgan, Howell and Valencia",60717,Referral,New,Healthcare,11-50,17513,Bob Martinez,2024-05-20,
LEAD-017116,Robinson PLC,88200,Event,Opportunity,Manufacturing,51-200,41638,Alice Chen,2024-09-26,
LEAD-017117,Walsh-Hudson,41802,Content,Qualified,Professional Services,51-200,31799,Alice Chen,2024-12-21,
LEAD-017118,"Mckee, Sanchez and Browning",25830,Content,Won,Healthcare,1-10,4689,Eva Rodriguez,2024-12-19,
LEAD-017119,Newman Ltd,82717,Referral,Qualified,Technology,201-500,112012,Eva Rodriguez,2024-10-14,
LEAD-017120,Galloway and Sons,94821,Website,Opportunity,Healthcare,11-50,15526,Bob Martinez,2024-05-07,
LEAD-017121,Long PLC,38541,Referral,Opportunity,Retail,201-500,235843,Alice Chen,2024-12-01,
LEAD-017122,Sanchez-Simon,81657,Referral,Opportunity,Professional Services,51-200,26211,Bob Martinez,2024-01-08,
LEAD-017123,Nguyen LLC,65906,Cold Outbound,Opportunity,Technology,11-50,3785,Carol Williams,2024-10-17,
LEAD-017124,Beck and Sons,62542,Website,New,Manufacturing,11-50,18805,Bob Martinez,2024-07-30,
LEAD-017125,Wilcox Group,50002,Partner,Opportunity,Technology,201-500,140972,Eva Rodriguez,2024-04-07,
LEAD-017126,Arnold-Fritz,53802,Referral,Opportunity,Manufacturing,11-50,10597,Eva Rodriguez,2024-11-10,
LEAD-017127,Conner-Norris,49893,Website,Qualified,Other,201-500,119657,Eva Rodriguez,2024-07-19,
LEAD-017128,"Jackson, Curry and Mason",94253,Cold Outbound,Opportunity,Other,11-50,19524,Carol Williams,2024-05-02,
LEAD-017129,Hernandez Inc,97490,Website,Qualified,Other,201-500,145257,Alice Chen,2024-02-07,
LEAD-017130,Rose and Sons,55692,Website,Won,Finance,11-50,16268,Bob Martinez,2024-01-22,2024-04-29
LEAD-017131,Huerta-Brandt,95471,Cold Outbound,Opportunity,Professional Services,11-50,12576,Eva Rodriguez,2024-07-11,
LEAD-017132,Hartman Ltd,95777,Referral,New,Professional Services,11-50,11446,Carol Williams,2024-05-04,
LEAD-017133,Parker-Ortiz,44646,Event,Qualified,Technology,11-50,12957,Eva Rodriguez,2024-02-10,
LEAD-017134,Nelson-Davis,36977,Partner,New,Technology,201-500,158269,Eva Rodriguez,2024-03-09,
